ensembl_id	baseMean	log2FC	lfcSE	log2FC_shrunk	stat	pvalue	padj	deg
ENSG00000154734	1110.00097290263	3.31709405808734	0.346962122982096	3.24772270385958	9.56039244162256	1.17311014811149e-21	7.30091617955788e-19	TRUE
ENSG00000128016	851.300981207204	2.84649827419193	0.298806171043851	2.78652818358527	9.52623657084441	1.63088551257691e-21	9.9292564489628e-19	TRUE
ENSG00000178878	312.411916853941	2.81542035783146	0.295795714700571	2.7563467238128	9.51812422530009	1.76333068300245e-21	1.05071998102482e-18	TRUE
ENSG00000142178	1343.24706526031	3.65733316149627	0.385583543084606	3.57850942948672	9.48518998564667	2.41941945818199e-21	1.39823178105811e-18	TRUE
ENSG00000164949	446.030991377263	3.82145873959415	0.40293794171184	3.73816383146263	9.48398833666316	2.44745519302434e-21	1.39823178105811e-18	TRUE
ENSG00000157557	3567.98869680274	1.86746348608372	0.19694979283065	1.82952143125918	9.48192663340084	2.49630754313025e-21	1.39823178105811e-18	TRUE
ENSG00000138131	200.847099016173	2.69921469353712	0.286936819279734	2.64103190764531	9.40700012048876	5.1049881000514e-21	2.8033391515694e-18	TRUE
ENSG00000134531	553.251664976868	3.42254900068916	0.363944389541782	3.34874719418547	9.40404385680535	5.25053985274887e-21	2.82781959838625e-18	TRUE
ENSG00000163875	428.314195506531	1.15311420234031	0.122661978271824	1.13282536490988	9.40074682135779	5.41771463208881e-21	2.86280218842036e-18	TRUE
ENSG00000113070	81.3605756945655	3.15099821875324	0.337711586694292	3.08167004217976	9.33044154509756	1.05430766151646e-20	5.46795192007963e-18	TRUE
ENSG00000124766	216.957392742689	2.0679632157764	0.222276865779038	2.0237331763552	9.30354676600546	1.35837138789981e-20	6.91682710718585e-18	TRUE
ENSG00000136826	140.535341095875	2.91238825756551	0.313336876266775	2.84776990521401	9.29475104323789	1.47551098938588e-20	7.37913585156088e-18	TRUE
ENSG00000170961	65.584214837082	3.4910885704962	0.377477741710883	3.41136790901287	9.24846205414169	2.27745888063843e-20	1.11899146335368e-17	TRUE
ENSG00000087074	342.490224782954	2.04765446203086	0.221457040207807	2.0035246181361	9.24628298160861	2.32435229883559e-20	1.12234156002051e-17	TRUE
ENSG00000224959	38.5478703644985	2.64649044904371	0.286599800279366	2.58729116151607	9.23409732478536	2.6047292855938e-20	1.23640759953119e-17	TRUE
ENSG00000172965	192.029625775258	2.28128235815012	0.247211633462474	2.23104658515564	9.22805422300811	2.75592514703251e-20	1.28637399446321e-17	TRUE
ENSG00000185477	817.217128112526	2.15409844541878	0.23367184225886	2.1062930358913	9.21847675182224	3.01350563828093e-20	1.38354490009337e-17	TRUE
ENSG00000151929	182.772217361444	1.42003324353704	0.154444438026198	1.39165211789804	9.19446023233396	3.76881958223556e-20	1.70241227774337e-17	TRUE
ENSG00000121966	355.565949635081	3.395208698891	0.369389052588423	3.31736489532247	9.19141667870155	3.87701183972792e-20	1.72348561243524e-17	TRUE
ENSG00000120063	1396.04526358595	1.58259454799356	0.17330496194662	1.54925895240081	9.13184787219783	6.73398967663062e-20	2.94675179505808e-17	TRUE
ENSG00000115009	71.2533948130147	5.62363123687132	0.616038107489491	5.49043009446108	9.12870676099734	6.9322416967945e-20	2.95194404941191e-17	TRUE
ENSG00000170542	485.180071182639	1.65756717904083	0.181585011502783	1.62227058305759	9.12832598529435	6.95666311723153e-20	2.95194404941191e-17	TRUE
ENSG00000230043	650.244644652404	1.50154744526282	0.164649706207566	1.47060763175535	9.11964849405734	7.53683790910882e-20	3.15039824600749e-17	TRUE
ENSG00000221869	318.540996845874	2.49365629356532	0.275839295059789	2.42191661866112	9.04025038573568	1.56313359384349e-19	6.43781168076186e-17	TRUE
ENSG00000172667	1242.58351121404	1.65141492571092	0.184299446259379	1.61337683009684	8.9604985757079	3.2321362520271e-19	1.31187257788798e-16	TRUE
ENSG00000124762	817.522499168616	2.86391115450673	0.320239069344096	2.79526444396538	8.94304108606268	3.78604906232293e-19	1.51474414342023e-16	TRUE
ENSG00000126803	68.4542596316969	2.98271703942557	0.334998247956551	2.9098004492563	8.90367951957893	5.40252864607736e-19	2.13103122904285e-16	TRUE
ENSG00000187498	2168.23117085912	2.42666966467288	0.272628162475304	2.36894491486617	8.90102344027902	5.53340703563917e-19	2.15234163111265e-16	TRUE
ENSG00000148154	1047.63821525003	1.87264221091727	0.210707167370575	1.82959199456919	8.88741581165017	6.25465799203099e-19	2.39956098253178e-16	TRUE
ENSG00000101367	523.971414841705	1.11581113688385	0.125938915915758	1.09405173220574	8.85993919171284	8.00580959182143e-19	3.02987437065609e-16	TRUE
ENSG00000161960	3188.01781013865	1.14850187554206	0.129842968209846	1.12640012450233	8.84531439304368	9.12709711469348e-19	3.40817975725474e-16	TRUE
ENSG00000013297	208.970100405504	1.33409009362179	0.151055314965103	1.30584485290529	8.83179843046233	1.03005947905772e-18	3.78533650256469e-16	TRUE
ENSG00000158710	869.312604261265	1.732894672534	0.196258874748127	1.69279262192663	8.8296372572091	1.05015742727239e-18	3.78533650256469e-16	TRUE
ENSG00000181826	184.773900459444	1.14864872110248	0.130096564180243	1.12578414030088	8.8292010503143	1.05426068413928e-18	3.78533650256469e-16	TRUE
ENSG00000152413	203.839409690213	1.95145825319036	0.221235509209736	1.90504739641218	8.82072801134437	1.13717933657909e-18	4.03137272154861e-16	TRUE
ENSG00000111057	3217.34622383191	1.88098258758746	0.213709911889416	1.83421532184139	8.80156924382983	1.34916157381439e-18	4.69861804407838e-16	TRUE
ENSG00000168386	498.495446732278	2.03314414412239	0.231019209761215	1.98471091259916	8.80075793793891	1.35895187306416e-18	4.69861804407838e-16	TRUE
ENSG00000110799	1025.59194374205	3.09063144543449	0.351249409574266	3.01418931578949	8.79896552475492	1.38083093639966e-18	4.71604282985476e-16	TRUE
ENSG00000130522	476.742784456824	1.75446385689381	0.199459507181636	1.71358398513281	8.79609040293134	1.41665473879417e-18	4.78010031502042e-16	TRUE
ENSG00000115165	203.852246069805	2.06199381566142	0.23446386270006	2.01270734492032	8.79450586506478	1.43678866925285e-18	4.79032184179705e-16	TRUE
ENSG00000143333	66.9688331414312	2.99088518169322	0.34019070442562	2.91591247912565	8.79178984841178	1.47195909334996e-18	4.84984545510105e-16	TRUE
ENSG00000134107	2511.81616393749	2.09207385951819	0.238721247567018	2.04176894502487	8.76366842432348	1.88997192306294e-18	6.15471554387216e-16	TRUE
ENSG00000112378	1794.14784648177	1.358908767676	0.155344441657467	1.32920836183782	8.74771413239476	2.17717962061456e-18	7.00851637413004e-16	TRUE
ENSG00000160588	347.818252063789	1.20828903663511	0.13833162624993	1.18168317767839	8.73472733163733	2.44244579668588e-18	7.77308374795283e-16	TRUE
ENSG00000102265	1350.25782503975	2.96485261450372	0.339887254322816	2.88997085895213	8.72304735407283	2.70812953144342e-18	8.5217837817533e-16	TRUE
ENSG00000115520	390.650427341157	1.50310105488551	0.172435372185031	1.4690223209996	8.71689512330806	2.8593477877611e-18	8.89765490489303e-16	TRUE
ENSG00000054598	35.1846649168367	2.92707269793872	0.336131828062929	2.85238471706707	8.70810929987484	3.08985295696264e-18	9.50927713326326e-16	TRUE
ENSG00000158258	512.716527877589	2.4435228515222	0.280808635186375	2.37826736720967	8.70173686040821	3.26842752831827e-18	9.94951971283493e-16	TRUE
ENSG00000196396	570.145175883053	1.07257975026854	0.123386203187751	1.05126267312159	8.6928661597314	3.53408613496183e-18	1.06425393866388e-15	TRUE
ENSG00000104435	78.2848914635789	4.68512546866534	0.540893919222268	4.56114595618911	8.66181944770597	4.64293329532872e-18	1.38329776456358e-15	TRUE
ENSG00000112242	193.644489571155	1.32970952750113	0.153787314688504	1.30040561042914	8.6464187907465	5.31408269551737e-18	1.55367907969671e-15	TRUE
ENSG00000117152	147.040336471213	3.07328710230545	0.355450764174534	2.99494514374565	8.64616822372733	5.32575846785988e-18	1.55367907969671e-15	TRUE
ENSG00000115641	345.729050730822	1.84461585336235	0.213508402570465	1.79955941039299	8.63954688037892	5.64364035416439e-18	1.62944115215183e-15	TRUE
ENSG00000137673	130.437775534833	3.36623642848405	0.390390602079502	3.27849520179605	8.62273940651502	6.53711050578733e-18	1.86814609005184e-15	TRUE
ENSG00000172201	154.326070026542	3.10925546412856	0.362734760543061	3.02777796001401	8.57170528535396	1.01963757875075e-17	2.88444141722156e-15	TRUE
ENSG00000131981	340.107308180206	2.79652478137899	0.326761386339902	2.72365532469608	8.55830859546546	1.14535440593437e-17	3.20767954925979e-15	TRUE
ENSG00000203900	91.2161164964039	-3.41104098783254	0.398718161323198	-3.31837437283466	-8.55501785148827	1.17850493660902e-17	3.26784250046259e-15	TRUE
ENSG00000152661	240.608038926365	1.91529216436001	0.224230986741478	1.86720818932256	8.54160342507972	1.32372044424911e-17	3.63452105506279e-15	TRUE
ENSG00000100221	738.368134396729	1.32051282430916	0.155207410703416	1.29034740558985	8.50805266529773	1.76878854210278e-17	4.80938756409034e-15	TRUE
ENSG00000162783	93.0474879547374	1.73126475831381	0.203688797533912	1.6882918480182	8.49955804773982	1.90313871166e-17	5.12493295757211e-15	TRUE
ENSG00000139146	275.941039528189	1.42479346647502	0.167864456835132	1.3913699910983	8.487761455508	2.10655415451411e-17	5.61868149060212e-15	TRUE
ENSG00000125968	294.907460587652	2.58420390628901	0.304782798139991	2.51596735832294	8.47883778894254	2.27454531367532e-17	5.96319842510191e-15	TRUE
ENSG00000152518	1215.42811430364	1.34630951150822	0.158788275684591	1.31676993250712	8.47864557823189	2.27830547556204e-17	5.96319842510191e-15	TRUE
ENSG00000128965	31.1484893922125	4.160981581299	0.491000816659099	4.04653782506881	8.47449014364464	2.36111324335138e-17	6.1227164345647e-15	TRUE
ENSG00000090339	879.749212102622	2.34628343832534	0.277206030069735	2.28445562204211	8.46404184546455	2.58267088552496e-17	6.63580557981762e-15	TRUE
ENSG00000177606	521.839312639932	3.08946617122801	0.365803198844573	3.00646178763379	8.44570572642995	3.02214107898765e-17	7.69437118710256e-15	TRUE
ENSG00000158470	704.087287571674	1.19046449267377	0.140988129469559	1.16418176856469	8.44372144770392	3.07391199194791e-17	7.73472634603275e-15	TRUE
ENSG00000156675	850.699657481458	1.18423458237148	0.140262471678629	1.15819939880647	8.44298954808675	3.09322770390512e-17	7.73472634603275e-15	TRUE
ENSG00000118515	1601.35914002624	2.46428105183855	0.291972338008301	2.3988660688684	8.44011822711946	3.17016844553722e-17	7.85696791908986e-15	TRUE
ENSG00000189067	1582.11031772958	1.38571300419651	0.164437677378442	1.35308315145292	8.42697991292706	3.54700715978994e-17	8.71381425588396e-15	TRUE
ENSG00000187479	85.1942961955756	3.40348601742061	0.404644450819261	3.31053268001493	8.41105323582162	4.06345234084784e-17	9.89574315285083e-15	TRUE
ENSG00000180638	79.1841905207491	-1.64880922517931	0.196244242319228	-1.25754081262297	-8.40182216656943	4.39603221318747e-17	1.06133860484938e-14	TRUE
ENSG00000143384	7318.06164880637	1.71504590364877	0.204922936457803	1.66786203549812	8.36922373500109	5.79990357254261e-17	1.38830854233016e-14	TRUE
ENSG00000119280	396.963287712668	2.27549424177524	0.27291663788134	2.21393867284142	8.33768970422606	7.57560530377965e-17	1.79798645879367e-14	TRUE
ENSG00000164056	434.836704293839	1.76167847882634	0.212805880489931	1.71546224183886	8.2783355176583	1.24908876730498e-16	2.93966218631457e-14	TRUE
ENSG00000198959	3732.43033230661	2.09706205840907	0.253483012413063	2.03915045490735	8.27298854643481	1.30642253518072e-16	3.04897246002261e-14	TRUE
ENSG00000115963	1657.19448778623	1.95584692917313	0.237456765515309	1.90200116051325	8.23664436314843	1.77107944719569e-16	4.09924388414566e-14	TRUE
ENSG00000148180	1344.59466596235	1.95770340782939	0.237818660637679	1.90482767469076	8.231916715787	1.84241337340858e-16	4.22939581440006e-14	TRUE
ENSG00000112149	149.402943620498	1.98664802467199	0.24141644017189	1.93228029898583	8.22913312472626	1.88573115858171e-16	4.29364120546662e-14	TRUE
ENSG00000125398	173.470583379249	2.25707557643073	0.274880167565039	2.1997053264887	8.21112558401175	2.19124549693128e-16	4.94903398282721e-14	TRUE
ENSG00000129277	87.0509990105513	2.4317284417551	0.297076301590328	2.36304792445953	8.18553492398221	2.71096752938709e-16	6.07386853024119e-14	TRUE
ENSG00000171621	252.097522865416	2.24877441918275	0.274838984750392	2.18572127226167	8.18215225625681	2.78818442608796e-16	6.19729309817615e-14	TRUE
ENSG00000115758	590.893450022819	1.49086520013371	0.182289448973912	1.45252554812552	8.17856002377336	2.87255900508833e-16	6.33455807059085e-14	TRUE
ENSG00000198431	1343.28436147411	1.00276817913937	0.122646584581323	0.981064693414048	8.17607911840768	2.9322948886152e-16	6.41576958207479e-14	TRUE
ENSG00000062716	2838.10780030191	1.23778404362749	0.151560597234605	1.20813915099655	8.16692508615211	3.1634920675013e-16	6.86796580173965e-14	TRUE
ENSG00000120708	2582.909075025	1.39130270418725	0.170394100075983	1.35647280741873	8.16520468470933	3.20890641320391e-16	6.91297176986067e-14	TRUE
ENSG00000255240	105.490607859722	-1.39637296792107	0.171172885329017	-1.36072085350716	-8.15767617188349	3.41531706976104e-16	7.30147861494104e-14	TRUE
ENSG00000139926	365.399987856852	1.39946939620831	0.171581607311261	1.36406892518555	8.15629028156602	3.45471567679201e-16	7.32975509426038e-14	TRUE
ENSG00000197989	294.369138488437	2.03485985843031	0.250004619510382	1.97769147509208	8.13928903560045	3.97605751738993e-16	8.37244111518964e-14	TRUE
ENSG00000124216	41.9833916930855	2.96436512048035	0.364284514188449	2.87753980598905	8.13749968780404	4.0352443229772e-16	8.43366063502234e-14	TRUE
ENSG00000122877	70.031024405372	3.00787330471791	0.369674347696361	2.92043386439723	8.13654862302885	4.06705552313555e-16	8.43718199858771e-14	TRUE
ENSG00000225418	558.662504744256	-1.47128117326785	0.180864589893443	-1.43246091271004	-8.13471102405761	4.12922118621966e-16	8.46524217219349e-14	TRUE
ENSG00000148677	23.469842416277	3.59143943000625	0.441514423306236	3.48519648121313	8.13436490502874	4.14103469824505e-16	8.46524217219349e-14	TRUE
ENSG00000259293	256.61720000082	-1.85002662576412	0.227459857173537	-1.79826216182702	-8.13342032635094	4.17344420251295e-16	8.4696723431578e-14	TRUE
ENSG00000122862	975.994007454856	2.66187959328407	0.327319517840078	2.58505337998157	8.13235828663481	4.21018251988915e-16	8.48276055050472e-14	TRUE
ENSG00000105835	9719.30414174671	2.492115754827	0.306549144269539	2.42079082064308	8.12957987785399	4.30780817837127e-16	8.61746256024755e-14	TRUE
ENSG00000132965	60.5889368842734	2.0332655545658	0.250349464387172	1.98593937894252	8.12170922571376	4.5966355564998e-16	9.13002662378251e-14	TRUE
ENSG00000253276	425.25119511018	1.92508948029645	0.237305200826494	1.87061690050022	8.11229367747396	4.96730693931353e-16	9.7967886015785e-14	TRUE
ENSG00000146072	367.032688212054	1.3881855124301	0.171229532068525	1.35273283445157	8.10716174751073	5.18158643596817e-16	1.01479377430577e-13	TRUE
ENSG00000112406	784.925512756479	1.09574357075769	0.135363307987955	1.06888685207747	8.09483446470731	5.73422768641553e-16	1.11522764295662e-13	TRUE
ENSG00000115306	19899.9084619724	0.746980702098394	0.092325041787881	0.734749084235852	8.0907702572678	5.92885922920767e-16	1.14512849360821e-13	TRUE
ENSG00000198780	267.316966111127	2.01268338276578	0.248960804081694	1.95565283770132	8.08433837683676	6.25025737389511e-16	1.19893635625552e-13	TRUE
ENSG00000144136	1225.53566444638	1.3349813410073	0.165485189271413	1.30087137265538	8.06707444264268	7.20026504787863e-16	1.37177294510809e-13	TRUE
ENSG00000018408	1115.26176632759	1.07644916939094	0.133490167033768	1.05155408019916	8.06388360513947	7.39081317296166e-16	1.39856157920246e-13	TRUE
ENSG00000165732	1502.45595524864	1.18722541989941	0.147244908369171	1.15836653963697	8.06293020959891	7.44870531558189e-16	1.40005665146434e-13	TRUE
ENSG00000226479	114.335419477092	1.21105787082222	0.150265369058842	1.18134661819821	8.05946092840588	7.66316304319429e-16	1.430763627918e-13	TRUE
ENSG00000271576	38.0424772843731	-1.87274642844237	0.232722509814659	-1.81957266344071	-8.04712199921628	8.47636762749427e-16	1.56507201210352e-13	TRUE
ENSG00000141448	276.024622784303	1.7118725482357	0.212737864169191	1.66413851975771	8.04686347172429	8.4942850046324e-16	1.56507201210352e-13	TRUE
ENSG00000071127	1605.19698874493	1.32092804922971	0.164300235477485	1.28697002479908	8.03972097417187	9.00432703931557e-16	1.64362767591666e-13	TRUE
ENSG00000187545	124.433065145946	4.73506937923966	0.588992943191487	4.58940289653314	8.03926334597908	9.03801549993452e-16	1.64362767591666e-13	TRUE
ENSG00000152137	72.9828223304326	2.60092482866769	0.323577094823959	2.52429263469336	8.03803751956769	9.12886815021391e-16	1.64406832486511e-13	TRUE
ENSG00000169994	251.185697721774	4.00018973857069	0.497681562400667	3.87855256886921	8.03764905268937	9.15784684278219e-16	1.64406832486511e-13	TRUE
ENSG00000196449	113.605232366654	1.19930322792973	0.149347699594776	1.1697485643579	8.03027586754794	9.72537334799158e-16	1.72611676877665e-13	TRUE
ENSG00000246090	572.656088854013	-1.65167211487195	0.205699426773662	-1.60530473787385	-8.02954165102919	9.78374923498665e-16	1.72611676877665e-13	TRUE
ENSG00000129538	373.254903778591	2.57758189240213	0.321020361732546	2.50144033007967	8.02934081343292	9.79977741325029e-16	1.72611676877665e-13	TRUE
ENSG00000218819	153.001478788349	2.87237343689272	0.357862467720182	2.78674433420259	8.02647300565386	1.00314893853927e-15	1.75301779839346e-13	TRUE
ENSG00000244694	57.7537284373836	2.27619967058113	0.283606464743464	2.20970324003947	8.02590897439542	1.00776928351548e-15	1.75301779839346e-13	TRUE
ENSG00000173535	42.3483735218704	1.79429849190203	0.223776621517559	1.74376792874555	8.01825713398413	1.07256098470399e-15	1.85420635417407e-13	TRUE
ENSG00000164761	188.131333306652	1.64403087718925	0.205245554341906	1.59861040952357	8.0100681472036	1.14644898678921e-15	1.9697822284674e-13	TRUE
ENSG00000175471	319.072358295875	1.76012464864923	0.21986614970242	1.71064966151133	8.00543717635248	1.19042993896114e-15	2.03287688235035e-13	TRUE
ENSG00000138166	334.256831248182	2.58492549513372	0.323233986342252	2.50788263391832	7.99707210366395	1.27412633288201e-15	2.1626170956784e-13	TRUE
ENSG00000099860	1233.86353710538	2.72383812236531	0.340776660310159	2.64226251109943	7.99303015613277	1.31661907240765e-15	2.22127914107521e-13	TRUE
ENSG00000163638	647.748669278348	2.19383125973055	0.274500374043389	2.12967830780613	7.99208841654904	1.32671829954684e-15	2.224914532761e-13	TRUE
ENSG00000131473	789.665472815698	1.12059685643718	0.140395415749881	1.09335626967551	7.98171970538951	1.44308434543208e-15	2.39549765944413e-13	TRUE
ENSG00000173530	386.906981074882	1.15460974289791	0.144660573148056	1.12651551575895	7.98150952793613	1.44554418498199e-15	2.39549765944413e-13	TRUE
ENSG00000138061	513.775618706924	1.68392046244895	0.211118306609924	1.63683852974535	7.97619348832818	1.50915297849054e-15	2.48619637150624e-13	TRUE
ENSG00000185222	149.101819469182	1.70020572642159	0.213478181824564	1.65217803145652	7.9643067590805	1.66152608853584e-15	2.72121050500203e-13	TRUE
ENSG00000132661	58.502183987063	1.41517171217308	0.178166633804915	1.37716884239022	7.94296710865981	1.97401303670367e-15	3.21419820383274e-13	TRUE
ENSG00000133874	81.8963410119122	1.94809832442226	0.245503603318791	1.89129837613102	7.93511092337254	2.10307278462201e-15	3.40454661307075e-13	TRUE
ENSG00000264424	182.964427185585	6.26805866460874	0.79079193526497	6.07471392464612	7.92630575134596	2.25761339304864e-15	3.63371957963909e-13	TRUE
ENSG00000241644	825.745762782632	1.97151172140142	0.249110689556002	1.91365299818564	7.91419960707149	2.48848779277706e-15	3.98243366425797e-13	TRUE
ENSG00000069849	305.929089903315	2.59642686739238	0.328858521527432	2.51695266743014	7.89527014636229	2.89687084106237e-15	4.6096457258405e-13	TRUE
ENSG00000269636	77.0527916598965	2.21333243021176	0.280651196611815	2.14677686366896	7.88641722156329	3.10985674169611e-15	4.92060157671984e-13	TRUE
ENSG00000197965	803.542107280673	1.18494306691319	0.15032259921559	1.15487977723835	7.88266749707912	3.20465007989289e-15	5.04210281671238e-13	TRUE
ENSG00000083857	4673.75119115035	1.62761079988015	0.206798793185032	1.58157907472728	7.87050434295261	3.53214404643152e-15	5.52632548404252e-13	TRUE
ENSG00000102572	873.631614442362	0.77944927352444	0.09942545191111	0.763344844943158	7.8395346316484	4.52219230074692e-15	7.03602875415101e-13	TRUE
ENSG00000140379	34.3462973950494	2.84799132503417	0.363508748819182	2.75826803600931	7.83472566832451	4.69867455060378e-15	7.27022538476295e-13	TRUE
ENSG00000120053	4271.42628073126	1.4154192318082	0.180805330857198	1.37595898639817	7.82841537413581	4.94057324649557e-15	7.60251067809643e-13	TRUE
ENSG00000145632	684.050206226014	1.64846368150874	0.21075425879719	1.5993990791263	7.82173366705282	5.21007501797351e-15	7.97340770236973e-13	TRUE
ENSG00000123342	229.50025521617	2.95549811359043	0.378159829330048	2.86266908966011	7.81547347011032	5.47568101387216e-15	8.33434361274477e-13	TRUE
